v1	v2	asso	diss	adja
1622	1796613	0.851425356756109	0.272557006187597	0.727442993812403
1622	1796620	0.807668723927139	0.310105849729461	0.689894150270539
1622	1796646	0.859799747168744	0.264764284629986	0.735235715370014
1622	2014541	-0.814785641845372	0.952571688075331	0.0474283119246687
1622	2014542	-0.770277589624905	0.940818151829806	0.0591818481701938
1622	2093857	-0.364173896508373	0.8258855539687	0.1741144460313
1622	2108523	0.726791846009076	0.369599887710294	0.630400112289706
1622	214856	0.755312066461236	0.349777024358922	0.650222975641078
1622	2364787	0.540165035021923	0.479497114161325	0.520502885838675
1622	239935	0.791949666247586	0.322529327156783	0.677470672843217
1622	246787	0.535209294191403	0.482074011853262	0.517925988146738
1622	2518971	0.885037362170256	0.239752620246103	0.760247379753897
1622	2530390	0.772539735652955	0.337238983768962	0.662761016231038
1622	2530391	0.798414474722466	0.317478759350554	0.682521240649446
1622	2530392	0.79377498753477	0.321111361107973	0.678888638892027
1622	2585118	0.789098980713299	0.324731442338666	0.675268557661334
1622	2606626	0.454094159163792	0.522448964414807	0.477551035585193
1622	2610895	0.417956744897577	0.539464204142602	0.460535795857398
1622	2685834	0.327156889525318	0.580018581803498	0.419981418196502
1622	2715212	0.676099166986021	0.402430635646678	0.597569364353322
1622	2755405	-0.581700061868444	0.889297492931484	0.110702507068516
1622	2792859	0.546056085481966	0.476415739936263	0.523584260063737
1622	28111	0.47004181648891	0.51476119876652	0.48523880123348
1622	28116	0.881795424050153	0.243109621312945	0.756890378687055
1622	28118	0.402304277461681	0.546669791802291	0.453330208197709
1622	28119	0.470264187598616	0.514653190217152	0.485346809782848
1622	2847299	0.521212869287448	0.489278617309479	0.510721382690521
1622	290053	0.755254442756995	0.349818207961654	0.650181792038346
1622	2913614	0.545580311911007	0.476665337573959	0.523334662426041
1622	291644	0.538255043927287	0.480491912560822	0.519508087439178
1622	292800	0.657596158199717	0.413765538560356	0.586234461439644
1622	29347	0.872733970504504	0.252255851761159	0.747744148238841
1622	32025	0.808850871741063	0.309151361196209	0.690848638803791
1622	328812	0.803468394113809	0.313473767551761	0.686526232448239
1622	328813	0.752584608428289	0.351721048255369	0.648278951744631
1622	328814	0.51386887171823	0.493016799045311	0.506983200954689
1622	371601	0.882700610340463	0.242176990710861	0.757823009289139
1622	387661	0.680325977596171	0.399796212090503	0.600203787909497
